,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,path,,
1330,27,14,"seoul, south korea",korean37,korean,female,1843,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean37.mp3,,
1331,25,10,"inchon, south korea",korean38,korean,male,1848,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean38.mp3,,
1332,55,14,"pusan, south korea",korean39,korean,male,1862,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean39.mp3,,
1333,29,15,"seoul, south korea",korean4,korean,female,241,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean4.mp3,,
1334,21,17,"seoul, south korea",korean40,korean,female,1943,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean40.mp3,,
1335,50,12,"seoul, south korea",korean41,korean,female,1946,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean41.mp3,,
1336,26,3,"bayside, new york, usa",korean42,korean,male,1950,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean42.mp3,,
1337,20,13,"taejon, south korea",korean43,korean,male,1952,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean43.mp3,,
1338,49,14,"inchon, south korea",korean44,korean,male,1971,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean44.mp3,,
1339,28,13,"inchon, south korea",korean45,korean,male,1982,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean45.mp3,,
1340,21,21,"seoul, south korea",korean46,korean,female,2015,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean46.mp3,,
1341,23,10,"seoul, south korea",korean47,korean,male,2058,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean47.mp3,,
1342,32,27,"seoul, south korea",korean48,korean,male,2075,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean48.mp3,,
1343,22,7,"an yang, south korea",korean49,korean,female,2098,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean49.mp3,,
1344,50,12,"seoul, south korea",korean5,korean,female,242,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean5.mp3,,
1345,57,13,"taejon, south korea",korean50,korean,female,2133,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean50.mp3,,
1346,25,16,"seoul, south korea",korean51,korean,male,2134,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean51.mp3,,
1347,40,12,"seoul, south korea",korean52,korean,male,2158,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean52.mp3,,
1348,21,12,"sunchun, south korea",korean6,korean,female,243,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean6.mp3,,
1349,32,10,"seoul, south korea",korean7,korean,male,244,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean7.mp3,,
1350,39,13,"seoul, south korea",korean8,korean,female,452,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean8.mp3,,
1351,34,12,"taejon, south korea",korean9,korean,male,474,south korea,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/korean9.mp3,,
1352,46,5,"freetown, sierra leone",krio1,krio,female,245,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio1.mp3,,
1353,26,5,"freetown, sierra leone",krio2,krio,male,431,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio2.mp3,,
1354,21,5,"freetown, sierra leone",krio3,krio,female,1095,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio3.mp3,,
1355,48,7,"freetown, sierra leone",krio4,krio,female,1106,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio4.mp3,,
1356,36,6,"freetown, sierra leone",krio5,krio,male,1140,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio5.mp3,,
1357,26,3,"freetown, sierra leone",krio6,krio,female,2031,sierra leone,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/krio6.mp3,,
1358,52,4,"margibi, liberia",kru1,kru,female,1760,liberia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kru1.mp3,,
1359,24,15,"arbil, iraq",kurdish1,kurdish,male,246,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish1.mp3,,
1360,37,30,"sulaymaniyah, iraq",kurdish10,kurdish,male,1767,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish10.mp3,,
1361,50,10,"hawler, kurdistan, iraq",kurdish2,kurdish,male,669,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish2.mp3,,
1362,33,12,"sulaymaniyah, iraq",kurdish3,kurdish,female,809,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish3.mp3,,
1363,30,9,"kirkuk, iraq",kurdish4,kurdish,male,1098,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish4.mp3,,
1364,32,11,"sulaymaniyah, iraq",kurdish5,kurdish,male,1180,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish5.mp3,,
1365,57,11,"sulaymaniyah, iraq",kurdish6,kurdish,female,1197,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish6.mp3,,
1366,29,13,"sanandaj, iran",kurdish7,kurdish,male,1318,iran,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish7.mp3,,
1367,55,39,"sulaymaniyah, iraq",kurdish8,kurdish,female,1731,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish8.mp3,,
1368,57,40,"sulaymaniyah, iraq",kurdish9,kurdish,male,1766,iraq,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/kurdish9.mp3,,
1369,30,13,"leworook, nusa tenggara, indonesia",lamaholot1,lamaholot,male,247,indonesia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lamaholot1.mp3,,
1370,38,14,"lamotrek island, federated states of micronesia",lamotrekese1,lamotrekese,male,432,federated states of micronesia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lamotrekese1.mp3,,
1371,19,12,"savannakhet, laos",lao1,lao,female,248,laos,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lao1.mp3,,
1372,25,21,"vientiane, laos, ",lao2,lao,female,249,,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lao2.mp3,,
1373,52,20,"pakxe, laos",lao3,lao,male,2007,laos,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lao3.mp3,,
1374,24,13,"riga, latvia",latvian1,latvian,female,250,latvia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/latvian1.mp3,,
1375,70,11,"riga, latvia",latvian2,latvian,female,964,latvia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/latvian2.mp3,,
1376,19,5,"riga, latvia",latvian3,latvian,female,1845,latvia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/latvian3.mp3,,
1377,37,30,"kinshasa, democratic republic of congo",lingala1,lingala,male,1158,democratic republic of congo,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lingala1.mp3,,
1378,27,24,"klaipeda, lithuania",lithuanian1,lithuanian,female,251,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian1.mp3,,
1379,34,32,"vilnius, lithuania",lithuanian2,lithuanian,female,459,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian2.mp3,,
1380,22,8,"kaunas, lithuania",lithuanian3,lithuanian,female,596,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian3.mp3,,
1381,23,12,"klaipeda, lithuania",lithuanian4,lithuanian,female,816,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian4.mp3,,
1382,24,9,"klaipeda, lithuania",lithuanian5,lithuanian,female,1267,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian5.mp3,,
1383,21,10,"visaginas, lithuania",lithuanian6,lithuanian,female,1465,lithuania,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/lithuanian6.mp3,,
1384,42,12,"siaya, kenya",luo1,luo,male,252,kenya,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/luo1.mp3,,
1385,33,5,"maseno, kenya",luo2,luo,female,484,kenya,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/luo2.mp3,,
1386,54,12,"luxembourg, luxembourg",luxembourgeois1,luxembourgeois,female,1296,luxembourg,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/luxembourgeois1.mp3,,
1387,19,11,"ohrid, macedonia",macedonian1,macedonian,male,253,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian1.mp3,,
1388,20,10,"skopje, macedonia",macedonian10,macedonian,female,1590,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian10.mp3,,
1389,20,8,"skopje, macedonia",macedonian11,macedonian,female,1591,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian11.mp3,,
1390,20,10,"skopje, macedonia",macedonian12,macedonian,female,1592,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian12.mp3,,
1391,20,8,"skopje, macedonia",macedonian13,macedonian,female,1593,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian13.mp3,,
1392,20,9,"skopje, macedonia",macedonian14,macedonian,female,1594,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian14.mp3,,
1393,20,10,"skopje, macedonia",macedonian15,macedonian,female,1595,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian15.mp3,,
1394,20,5,"skopje, macedonia",macedonian16,macedonian,female,1596,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian16.mp3,,
1395,24,6,"skopje, macedonia",macedonian17,macedonian,male,1597,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian17.mp3,,
1396,20,5,"skopje, macedonia",macedonian18,macedonian,female,1601,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian18.mp3,,
1397,22,10,"skopje, macedonia",macedonian19,macedonian,male,1602,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian19.mp3,,
1398,24,15,"stip, macedonia",macedonian2,macedonian,male,888,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian2.mp3,,
1399,19,10,"skopje, macedonia",macedonian20,macedonian,female,1603,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian20.mp3,,
1400,19,12,"skopje, macedonia",macedonian21,macedonian,female,1604,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian21.mp3,,
1401,21,8,"skopje, macedonia",macedonian22,macedonian,female,1605,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian22.mp3,,
1402,20,11,"skopje, macedonia",macedonian23,macedonian,female,1606,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian23.mp3,,
1403,20,7,"skopje, macedonia",macedonian24,macedonian,female,1607,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian24.mp3,,
1404,20,9,"skopje, macedonia",macedonian25,macedonian,female,1608,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian25.mp3,,
1405,29,11,"ohrid, macedonia",macedonian26,macedonian,male,2014,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian26.mp3,,
1406,24,11,"stip, macedonia",macedonian3,macedonian,male,948,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian3.mp3,,
1407,21,11,"stip, macedonia",macedonian4,macedonian,male,949,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian4.mp3,,
1408,19,11,"skopje, macedonia",macedonian5,macedonian,female,1585,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian5.mp3,,
1409,19,9,"skopje, macedonia",macedonian6,macedonian,male,1586,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian6.mp3,,
1410,19,10,"skopje, macedonia",macedonian7,macedonian,female,1587,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian7.mp3,,
1411,20,8,"skopje, macedonia",macedonian8,macedonian,male,1588,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian8.mp3,,
1412,19,10,"skopje, macedonia",macedonian9,macedonian,female,1589,macedonia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/macedonian9.mp3,,
1413,44,20,"antananarivo, madagascar",malagasy1,malagasy,male,1354,madagascar,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/malagasy1.mp3,,
1414,28,3,"kuala lumpur, malaysia",malay1,malay,female,254,malaysia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/malay1.mp3,,
1415,22,5,"kuching, sarawak, malaysia",malay2,malay,male,1194,malaysia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/malay2.mp3,,
